_id,PK,CCR,GENDER,RACE,AGE,CITEDTIME,INCIDENTLOCATION,OFFENSES,NEIGHBORHOOD,ZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
322,1078369,16176412,M,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
207,1078063,16156535,M,W,22,2016-08-21T00:10:00,"1700 Block E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9818690076802,40.4285852039836
209,1078065,16157848,M,W,20,2016-08-22T23:28:00,"S BOUQUET ST & FORBES AV PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9564383002983,40.4419488297164
210,1078066,16157849,M,W,22,2016-08-22T23:45:00,"200 Block N DITHRIDGE ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,North Oakland,4,507,8,3,-79.9516920828544,40.4493113199749
104,1078006,16163673,M,W,27,2016-08-31T01:49:00,"1200 Block E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9863871552234,40.4286955374487
211,1077961,16160789,M,W,22,2016-08-26T23:13:00,"DAWSON ST & BLVD OF ALLIES PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,North Oakland,4,507,,,0.0,0.0
326,1078373,16176412,F,W,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
329,1078376,16176412,F,O,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
330,1078377,16176412,M,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
113,1078106,16160921,M,W,17,2016-08-27T01:50:00,"1400 Block E CARSON ST PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,South Side Flats,3,1702,3,4,-79.9840309787249,40.4286485876937
114,1078107,16163219,F,W,28,2016-08-30T09:00:00,"600 Block ELMBANK ST PITTSBURGH, PA ",633.02(a) Dog License Required; 3 Months or Older,Brookline,6,1917,4,4,-80.0160892573102,40.3994842161167
115,1078108,16163219,F,W,28,2016-08-30T09:00:00,"600 Block ELMBANK ST PITTSBURGH, PA ",633.05 Rabies Vaccination,Brookline,6,1917,4,4,-80.0160892573102,40.3994842161167
325,1078372,16176412,F,O,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
605,1078851,16203784,M,O,29,2016-10-29T02:13:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
161,1077952,16160918,M,W,25,2016-08-28T02:09:00,"WARD ST & BLVD OF THE ALLIES PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Central Oakland,4,406,3,3,-79.9545903397237,40.4345867746876
606,1078852,16203785,M,I,30,2016-10-29T02:30:00,"S 17TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9820475831091,40.4288349258856
162,1077953,16161457,M,W,20,2016-08-27T20:05:00,"5300 Block BEELER ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Squirrel Hill North,4,1401,8,3,-79.933671435756,40.4453686724538
164,1077955,16161562,M,B,22,2016-08-28T00:15:00,"S 17TH ST & E CARSON ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,South Side Flats,3,1702,3,4,-79.9820475831091,40.4288349258856
168,1078010,16164384,M,W,48,2016-09-01T00:31:00,"1400 Block LOCUST ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Bluff,2,103,6,3,-79.9854553851931,40.436036005234
435,1078461,16178674,M,W,63,2016-09-21T10:45:00,"MADISON AV & E OHIO ST PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",East Allegheny,1,2304,1,1,-79.996792124994,40.4541043969741
436,1078462,16178757,M,B,63,2016-09-21T12:58:00,"CEDAR AV & E NORTH AV PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Allegheny Center,1,2204,1,1,-80.0026212715855,40.4562192200281
603,1078849,16203725,F,B,26,2016-10-29T12:54:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(2) Any Person who urinates or defecates in, on, or about any public place w/o immediately cleaning and disposing of the material",South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
169,1078011,16164830,M,B,48,2016-09-01T17:30:00,"400 Block MARKET ST PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,Golden Triangle/Civic Arena,2,201,6,6,-80.0023224705615,40.4409295624808
170,1078012,16164830,M,B,48,2016-09-01T17:30:00,"400 Block MARKET ST PITTSBURGH, PA ",5505 Public Drunkenness,Golden Triangle/Civic Arena,2,201,6,6,-80.0023224705615,40.4409295624808
171,1078013,16165046,M,W,21,2016-09-01T22:07:00,"FT PITT BL & WOOD ST PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",Golden Triangle/Civic Arena,2,201,6,6,-80.0026254954013,40.4374036365335
172,1078014,16165141,M,W,23,2016-09-02T01:45:00,"300 Block OPHELIA ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,South Oakland,4,409,6,3,-79.9632742781312,40.4349395946016
173,1078015,16165861,F,W,34,2016-09-03T01:30:00,"1100 Block E WARRINGTON AV PITTSBURGH, PA ",3503(b)(1)(iii) Defiant Trespass - Fencing or Other Enclosure,South Side Slopes,3,1706,3,4,-79.9864329416577,40.4219570808656
607,1078853,16203787,M,W,23,2016-10-29T00:50:00,"S 16TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9827122247394,40.4288316953151
609,1078855,16204495,M,W,25,2016-10-30T00:50:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
610,1078861,16204584,M,W,22,2016-10-30T01:40:00,"200 Block ATWOOD ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Central Oakland,4,405,3,3,-79.9568888662713,40.4404204065315
613,1078864,16205753,M,W,59,2016-10-31T22:13:00,"2200 Block BENTLEY DR PITTSBURGH, PA ",5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,Terrace Village,2,510,6,3,-79.9702593021862,40.4401023615949
614,1078865,16206294,M,B,26,2016-11-01T17:36:00,"BRUSHTON AV & KELLY ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Homewood South,5,1304,9,2,-79.8888212141855,40.4536630090938
615,1078866,16206735,M,B,36,2016-11-02T11:00:00,"300 Block N NEGLEY AV PITTSBURGH, PA ",3503(b)(1)(i) Actual Communication,East Liberty,5,1115,9,2,-79.9290357301974,40.4657579138353
174,1078021,16083956,M,W,26,2016-05-08T02:15:00,"1700 Block CAREY WY PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9820580086274,40.4283228673329
176,1078023,16083961,F,W,22,2016-05-08T02:17:00,"S 15TH ST & ROLAND ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834351929321,40.4285554906908
177,1078183,16107663,M,W,55,2016-06-11T01:18:00,"100 Block BAKERY SQUARE BL PITTSBURGH, PA ",5505 Public Drunkenness,East Liberty,5,1115,9,2,-79.9153437592206,40.4560814306125
331,1078378,16176412,M,W,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
334,1078381,16176412,M,O,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
335,1078382,16176412,F,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
336,1078383,16175834,M,B,27,2016-09-17T02:18:00,"S 15TH ST & ROLAND ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834351929321,40.4285554906908
337,1078384,16175822,M,W,22,2016-09-17T02:02:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
338,1078385,16175059,M,W,33,2016-09-16T01:50:00,"S 12TH ST & BEDFORD SQ PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9864512861794,40.4297087715984
339,1078386,16175046,M,W,22,2016-09-16T01:10:00,"S 16TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9827122247394,40.4288316953151
340,1078387,16173214,F,B,26,2016-09-08T12:00:00,"1800 Block PIONEER AV PITTSBURGH, PA ",633.02(a) Dog License Required; 3 Months or Older,Brookline,6,1917,4,4,-80.0152769740212,40.4055649139543
341,1078388,16173214,F,B,27,2016-09-08T12:00:00,"1800 Block PIONEER AV PITTSBURGH, PA ",633.05 Rabies Vaccination,Brookline,6,1917,4,4,-80.0152769740212,40.4055649139543
178,1078184,16167118,M,W,20,2016-09-04T23:36:00,"200 Block N DITHRIDGE ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",North Oakland,4,507,8,3,-79.9516920828544,40.4493113199749
179,1078185,16169919,M,W,43,2016-09-04T17:58:00,"4600 Block CARROLL ST PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,Bloomfield,5,903,7,2,-79.9496425305496,40.4651466124436
184,1078190,16170488,F,B,32,2016-09-09T19:22:00,"500 Block MT PLEASANT RD PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Northview Heights,1,2609,1,1,-80.0009662913311,40.478650565354
186,1078192,16170681,M,W,21,2016-09-10T00:20:00,"3300 Block PARKVIEW AV PITTSBURGH, PA ",5505 Public Drunkenness,South Oakland,4,409,3,3,-79.9525631999337,40.4317177144753
344,1078391,16165644,M,W,12,2016-09-02T19:30:00,"ATLER ST & DOOLITTLE ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",East Carnegie,6,2805,,,0.0,0.0
348,1078225,16174075,F,B,43,2016-09-14T17:56:00,"7200 Block FRANKSTOWN RD PITTSBURGH, PA ",5505 Public Drunkenness,Homewood South,5,1303,9,2,-79.8962537433279,40.4573293365139
349,1078226,16174023,M,B,51,2016-09-14T16:40:00,"SMITHFIELD ST & 4TH AV PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Golden Triangle/Civic Arena,2,201,6,6,-79.9995439376304,40.4387247175397
350,1078227,16173137,M,B,44,2016-09-13T10:45:00,"400 Block SMITHFIELD ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Golden Triangle/Civic Arena,2,201,6,6,-79.9994660851086,40.4387217565095
351,1078228,16172887,F,W,22,2016-09-10T10:35:00,"CHUCK KNOLL PL & W GENERAL ROBINSON PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",North Shore,1,2205,,,0.0,0.0
145,1078138,16168891,M,B,37,2016-09-07T16:49:00,"JAMES ST & EMLIN ST PITTSBURGH, PA ",5505 Public Drunkenness,East Allegheny,1,2304,1,1,-80.0007323645444,40.4538794550729
187,1078193,16170681,M,W,21,2016-09-10T00:20:00,"3300 Block PARKVIEW AV PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",South Oakland,4,409,3,3,-79.9525631999337,40.4317177144753
188,1078194,16170687,F,O,24,2016-09-10T00:30:00,"5800 Block ELWOOD ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Shadyside,4,705,8,2,-79.9291322995394,40.453397518857
189,1078195,16170687,F,O,24,2016-09-10T00:30:00,"5800 Block ELWOOD ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Shadyside,4,705,8,2,-79.9291322995394,40.453397518857
428,1078454,16181289,M,W,19,2016-09-25T01:45:00,"200 Block MEYRAN AV PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",Central Oakland,4,405,3,3,-79.9582219282649,40.4403014325726
620,1078871,16208060,M,B,37,2016-11-04T11:24:00,"CEDAR AV & SUISMON ST PITTSBURGH, PA ","601.16(b)(2) Any Person who urinates or defecates in, on, or about any public place w/o immediately cleaning and disposing of the material",Allegheny Center,1,2204,1,1,-80.0021937596713,40.4548813810291
621,1078872,16208108,M,W,33,2016-11-04T12:40:00,"100 Block 6TH ST PITTSBURGH, PA ",5505 Public Drunkenness,Central Business District,2,201,6,6,-80.0026301342114,40.4439902330403
623,1078874,16208565,M,W,26,2016-11-05T01:01:00,"40 Block S 13TH ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9855271315663,40.4297421647747
626,1078877,16208610,F,B,53,2016-11-05T02:25:00,"80 Block KNOX AV PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Knoxville,3,3001,3,4,-79.9906913664672,40.416571987717
627,1078878,16209144,F,W,47,2016-11-05T21:40:00,"200 Block STATION SQUARE W DR PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,South Shore,3,1921,,,0.0,0.0
191,1078197,16170688,M,B,16,2016-09-10T01:00:00,"1500 Block BRIGHTON PL PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,California-Kirkbride,1,2507,6,1,-80.0165155590882,40.4565150486953
193,1078199,16170718,M,W,20,2016-09-10T01:35:00,"CRAFT AV & FORBES AV PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",South Oakland,4,409,6,3,-79.9631114909372,40.4371086449822
194,1078200,16171441,M,B,41,2016-09-10T22:42:00,"900 Block ROSSELLE CT PITTSBURGH, PA ",601.04 (d) (1) Apartment to Apartment 0700-2200 >10 dB(c) 2200-0700 >5dB(c),Glen Hazel,4,1504,5,3,-79.9325836430012,40.4068737652913
196,1078302,16176438,M,W,20,2016-09-18T00:10:00,"2300 Block DUNSEITH ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",West Oakland,4,402,8,3,-79.9650549582987,40.4432189473432
197,1078303,16176438,M,W,20,2016-09-18T00:10:00,"200 Block DUNSEITH ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,West Oakland,4,402,6,3,-79.9648265017602,40.4405149462218
353,1078230,16172885,M,W,31,2016-09-10T09:55:00,"CHUCK KNOLL & W GENERAL ROBINSON PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",North Shore,1,2205,,,0.0,0.0
354,1078231,16172883,F,B,40,2016-09-12T23:23:00,"200 Block HAZELWOOD AV PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Hazelwood,4,1515,5,3,-79.9415344694782,40.4118028092007
355,1078232,16172787,F,O,32,2016-08-27T12:00:00,"2200 Block N CHARLES AV PITTSBURGH, PA ",2709(a)(5) Harassment Communicates Repeatedly in Anonymous Manner,Perry South,1,2615,6,1,-80.0198623219872,40.4631737497245
356,1078233,16172674,M,W,36,2016-09-12T19:19:00,"GREENFIELD AV & LYDIA ST PITTSBURGH, PA ",5505 Public Drunkenness,Greenfield,4,1516,5,3,-79.9424509228909,40.4255278634257
365,1078242,16171577,M,W,19,2016-09-11T01:42:00,"ATWOOD ST & SENNOTT ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Central Oakland,4,405,3,3,-79.9568665070174,40.4404819193225
366,1078243,16171577,M,W,19,2016-09-11T01:42:00,"ATWOOD ST & SENNOTT ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9568665070174,40.4404819193225
471,1078542,16090741,M,W,32,2016-08-18T00:36:00,"1600 Block SANDSUSKY CT PITTSBURGH, PA ",5505 Public Drunkenness,Fineview,1,2509,,,0.0,0.0
198,1078201,16171516,M,W,22,2016-09-11T00:30:00,"3200 Block PARKVIEW AV PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,South Oakland,4,409,3,3,-79.9537115461073,40.4294171584517
199,1078202,16171516,M,W,21,2016-09-11T00:30:00,"3200 Block PARKVIEW AV PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,South Oakland,4,409,3,3,-79.9537115461073,40.4294171584517
367,1078244,16171576,F,W,44,2016-09-10T23:50:00,"ATWOOD ST & SENNOTT ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Central Oakland,4,405,3,3,-79.9568665070174,40.4404819193225
369,1078246,16171575,M,W,23,2016-09-10T23:10:00,"ATWOOD ST & SENNOTT ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Central Oakland,4,405,3,3,-79.9568665070174,40.4404819193225
372,1078249,16171528,M,W,22,2016-09-11T01:00:00,"E CARSON ST & S 14TH ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9841457396827,40.4287991788365
374,1078251,16171394,M,W,29,2016-09-10T21:00:00,"1600 Block JANCEY ST PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,Morningside,5,1014,7,2,-79.9284749863444,40.4825319607354
375,1078252,16171234,M,B,17,2016-09-05T21:39:00,"7600 Block FRANKSTOWN AV PITTSBURGH, PA ",601.12 Interference with Official Duties,Homewood South,5,1304,9,2,-79.8899756381896,40.455664748662
377,1078254,16170995,M,W,25,2016-09-10T11:25:00,"500 Block MARTINDALE ST PITTSBURGH, PA ",5505 Public Drunkenness,Allegheny West,1,2201,1,1,-80.0082292285478,40.4493871888808
378,1078255,16170995,M,W,25,2016-09-10T11:25:00,"500 Block MARTINDALE ST PITTSBURGH, PA ",3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,Allegheny West,1,2201,1,1,-80.0082292285478,40.4493871888808
379,1078256,16170699,M,W,24,2016-09-10T01:01:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
380,1078257,16170692,M,W,25,2016-09-10T12:55:00,"S 16TH ST & E CARSON ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,South Side Flats,3,1702,3,4,-79.9827122247394,40.4288316953151
381,1078258,16170648,M,W,19,2016-09-09T23:00:00,"5300 Block BEELER ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Bluff,4,103,8,3,-79.933671435756,40.4453686724538
631,1078882,16195358,M,B,27,2016-10-20T01:55:00,"S 18TH ST & E CARSON ST PITTSBURGH, PA ","3304(a)(1) CRIMINAL MISCHIEF-Prop Damage By Fire, Explosives, or Other Dangerous Means",South Side Flats,3,1702,3,4,-79.9805619635861,40.4287585875314
255,1077906,16157921,M,W,33,2016-08-23T01:48:00,"7TH AV & SMITHFIELD ST PITTSBURGH, PA ",5505 Public Drunkenness,Golden Triangle/Civic Arena,2,201,6,6,-79.9968407099393,40.4428302348406
385,1078262,16169138,F,W,25,2016-09-07T23:23:00,"4200 Block MILGATE ST PITTSBURGH, PA ",633.08 Dogs at Large Prohibited,Bloomfield,5,903,7,2,-79.9542115619671,40.4649746166912
386,1078263,16168351,M,A,23,2016-09-06T20:15:00,"100 Block STOEBNER WY PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Larimer,5,1204,9,2,-79.9138155756221,40.4654721927352
387,1078264,16167175,M,W,25,2016-09-05T01:48:00,"20 Block S 14TH ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9843506277955,40.4293170713458
388,1078265,16166604,M,W,21,2016-09-04T03:00:00,"20 Block S 10TH ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9889408864581,40.4299198972929
398,1078397,16165082,M,W,22,2016-09-02T00:30:00,"LIBERTY AV & 7TH ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Golden Triangle/Civic Arena,2,201,6,6,-79.9998905705597,40.4424372754334
399,1078421,16175048,M,O,25,2016-09-16T01:00:00,"S 16TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9827122247394,40.4288316953151
632,1078883,16195358,M,B,27,2016-10-16T01:55:00,"S 18TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9805619635861,40.4287585875314
633,1078884,16185915,M,W,23,2016-10-02T00:11:00,"20 Block S 13TH ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9855595100408,40.4305024247545
634,1078885,16185928,M,B,23,2016-10-02T00:37:00,"S 18TH ST & CAREY WY PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9806084631916,40.4282902062205
635,1078886,16185928,M,B,27,2016-10-02T00:37:00,"S 18TH ST & CAREY WY PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9806084631916,40.4282902062205
636,1078901,16195358,M,B,27,2016-10-16T01:55:00,"S 18TH ST & E CARSON ST PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,South Side Flats,3,1702,3,4,-79.9805619635861,40.4287585875314
200,1078203,16171516,M,W,21,2016-09-11T00:30:00,"3200 Block PARKVIEW AV PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,South Oakland,4,409,3,3,-79.9537115461073,40.4294171584517
637,1078902,16195358,M,B,24,2016-10-16T01:55:00,"S 18TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9805619635861,40.4287585875314
252,1077903,16149871,F,W,37,2016-08-11T16:40:00,"400 Block PARKLOW ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Knoxville,3,3001,3,4,-79.9955781017523,40.4129350431587
642,1078907,16195772,M,B,23,2016-10-16T01:15:00,"1500 Block E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9833067062384,40.4286848326994
643,1078908,16195793,F,W,22,2016-10-16T19:02:00,"1100 Block STRAHLEY PL PITTSBURGH, PA ",2709(a)(3) Harassment No Legitimate Purpose,Elliott,6,2020,2,5,-80.0412439314868,40.445589993894
644,1078909,16195959,M,W,33,2016-10-17T01:21:00,"SCHENLEY DR & FREW ST PITTSBURGH, PA ",5505 Public Drunkenness,Squirrel Hill South,4,1413,5,3,-79.9481852222411,40.4407990876986
645,1078910,16196386,F,W,33,2016-10-17T17:53:00,"1400 Block 5TH AV PITTSBURGH, PA ",5505 Public Drunkenness,Bluff,2,103,6,3,-79.9863100412295,40.4383699418477
647,1078912,16196694,M,B,19,2016-10-18T07:16:00,"ROCKLEDGE ST & DAMAS ST PITTSBURGH, PA ",5505 Public Drunkenness,Spring Hill-City View,1,2620,1,1,-79.9894923058526,40.465548066246
648,1078913,16197123,M,W,23,2016-10-18T18:40:00,"900 Block HIGH ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Spring Garden,1,2412,1,1,-79.9947253311493,40.4596516446567
650,1078915,16197871,F,B,18,2016-10-19T21:15:00,"200 Block RIDGE AV PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Allegheny Center,1,2204,1,1,-80.0087388960023,40.4520422126639
651,1078916,16198247,M,B,20,2016-10-20T14:30:00,"400 Block KINGSBORO ST PITTSBURGH, PA ",601.12 Interference with Official Duties,Mount Washington,3,1807,3,4,-80.0005384851505,40.4216117629609
652,1078917,16198247,F,B,19,2016-10-20T14:30:00,"400 Block KINGSBORO ST PITTSBURGH, PA ",601.12 Interference with Official Duties,Mount Washington,3,1807,3,4,-80.0005384851505,40.4216117629609
657,1078922,16199840,M,W,19,2016-10-23T00:38:00,"BATES AV & ATWOOD ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Central Oakland,4,405,3,3,-79.9539294870386,40.4381175009301
291,1078338,16176412,M,A,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
658,1078923,16199840,M,W,19,2016-10-23T00:38:00,"BATES ST & ATWOOD ST PITTSBURGH, PA ",5505 Public Drunkenness,Central Oakland,4,405,3,3,-79.9539294870386,40.4381175009301
659,1078924,16199840,M,W,19,2016-10-23T00:38:00,"BATES ST & ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9539294870386,40.4381175009301
660,1078925,16199840,M,W,18,2016-10-23T00:38:00,"BATES ST & ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9539294870386,40.4381175009301
