account_key,assigned_rating,completion_date,creation_date,lesson_key,processing_state,days_to_completion
389,INCOMPLETE,2015-05-21,2015-05-09,3165188753,EVALUATED,1036800000000000
389,PASSED,2015-04-15,2015-04-15,3168208620,EVALUATED,0
367,INCOMPLETE,2015-01-07,2014-12-24,3176718735,EVALUATED,1209600000000000
367,INCOMPLETE,2015-01-24,2015-01-12,3176718735,EVALUATED,1036800000000000
367,PASSED,2015-03-25,2015-03-11,3176718735,EVALUATED,1209600000000000
367,INCOMPLETE,2015-03-13,2015-03-02,3168208620,EVALUATED,950400000000000
275,PASSED,2015-07-17,2015-07-17,3174288624,EVALUATED,0
275,INCOMPLETE,2015-06-26,2015-06-26,3174288624,EVALUATED,0
275,INCOMPLETE,2015-05-21,2015-05-20,3165188753,EVALUATED,86400000000000
275,INCOMPLETE,2015-02-19,2015-02-15,3176718735,EVALUATED,345600000000000
275,INCOMPLETE,2015-01-15,2014-12-31,3176718735,EVALUATED,1296000000000000
275,INCOMPLETE,2015-05-01,2015-05-01,3165188753,EVALUATED,0
275,PASSED,2015-03-20,2015-03-06,3176718735,EVALUATED,1209600000000000
275,INCOMPLETE,2015-03-02,2015-02-25,3176718735,EVALUATED,432000000000000
275,INCOMPLETE,2015-05-03,2015-05-01,3165188753,EVALUATED,172800000000000
275,PASSED,2015-03-18,2015-03-06,3168208620,EVALUATED,1036800000000000
275,PASSED,2015-06-05,2015-06-04,3165188753,EVALUATED,86400000000000
281,PASSED,2015-08-24,2015-08-24,3174288624,EVALUATED,0
281,INCOMPLETE,2015-06-10,2015-06-10,3165188753,EVALUATED,0
281,INCOMPLETE,2015-06-09,2015-06-09,3165188753,EVALUATED,0
281,INCOMPLETE,2015-06-08,2015-06-06,3165188753,EVALUATED,172800000000000
281,INCOMPLETE,2015-05-21,2015-05-15,3168208620,EVALUATED,518400000000000
281,PASSED,2015-03-31,2015-03-30,3176718735,EVALUATED,86400000000000
281,INCOMPLETE,2015-02-26,2015-02-23,3176718735,EVALUATED,259200000000000
281,INCOMPLETE,2015-06-02,2015-05-31,3165188753,EVALUATED,172800000000000
281,INCOMPLETE,2015-08-17,2015-08-16,3174288624,EVALUATED,86400000000000
281,INCOMPLETE,2015-05-21,2015-05-15,3168208620,EVALUATED,518400000000000
281,INCOMPLETE,2015-08-21,2015-08-20,3174288624,EVALUATED,86400000000000
281,INCOMPLETE,2015-05-21,2015-05-14,3168208620,EVALUATED,604800000000000
281,INCOMPLETE,2015-08-19,2015-08-18,3174288624,EVALUATED,86400000000000
281,INCOMPLETE,2015-08-18,2015-08-17,3174288624,EVALUATED,86400000000000
281,PASSED,2015-05-21,2015-05-21,3168208620,EVALUATED,0
281,INCOMPLETE,2015-05-21,2015-05-15,3168208620,EVALUATED,518400000000000
281,INCOMPLETE,2015-05-21,2015-05-15,3165188753,EVALUATED,518400000000000
281,PASSED,2015-06-11,2015-06-11,3165188753,EVALUATED,0
281,INCOMPLETE,2015-06-05,2015-06-05,3165188753,EVALUATED,0
281,INCOMPLETE,2015-03-13,2015-03-08,3176718735,EVALUATED,432000000000000
327,INCOMPLETE,2015-01-13,2014-12-31,3176718735,EVALUATED,1123200000000000
327,PASSED,2015-02-02,2015-01-19,3176718735,EVALUATED,1209600000000000
155,PASSED,2015-03-24,2015-03-10,3168208620,EVALUATED,1209600000000000
155,PASSED,2015-02-16,2015-02-01,3176718735,EVALUATED,1296000000000000
155,PASSED,2015-05-21,2015-05-20,3165188753,EVALUATED,86400000000000
155,INCOMPLETE,2015-05-21,2015-05-10,3165188753,EVALUATED,950400000000000
155,INCOMPLETE,2015-05-08,2015-05-05,3165188753,EVALUATED,259200000000000
155,INCOMPLETE,2015-01-26,2015-01-13,3176718735,EVALUATED,1123200000000000
244,INCOMPLETE,2015-08-11,2015-08-11,3174288624,EVALUATED,0
244,PASSED,2015-02-10,2015-01-30,3176718735,EVALUATED,950400000000000
244,PASSED,2015-08-16,2015-08-15,3165188753,EVALUATED,86400000000000
244,INCOMPLETE,2015-08-12,2015-08-11,3174288624,EVALUATED,86400000000000
244,PASSED,2015-04-01,2015-03-29,3168208620,EVALUATED,259200000000000
244,INCOMPLETE,2015-08-11,2015-08-05,3165188753,EVALUATED,518400000000000
244,INCOMPLETE,2015-06-24,2015-06-23,3165188753,EVALUATED,86400000000000
244,INCOMPLETE,2015-05-28,2015-05-25,3165188753,EVALUATED,259200000000000
244,PASSED,2015-08-14,2015-08-14,3174288624,EVALUATED,0
96,INCOMPLETE,2015-05-21,2015-05-12,3165188753,EVALUATED,777600000000000
96,INCOMPLETE,2015-05-10,2015-05-05,3165188753,EVALUATED,432000000000000
96,INCOMPLETE,2015-04-10,2015-04-10,3176718735,EVALUATED,0
96,PASSED,2015-04-06,2015-03-24,3168208620,EVALUATED,1123200000000000
96,PASSED,2015-04-17,2015-04-17,3176718735,EVALUATED,0
96,INCOMPLETE,2015-02-25,2015-02-13,3176718735,EVALUATED,1036800000000000
96,UNGRADED,2015-03-21,2015-03-10,3168208620,EVALUATED,950400000000000
96,INCOMPLETE,2015-01-22,2015-01-13,3176718735,EVALUATED,777600000000000
282,INCOMPLETE,2015-05-07,2015-05-04,3165188753,EVALUATED,259200000000000
282,PASSED,2015-03-17,2015-03-06,3168208620,EVALUATED,950400000000000
282,INCOMPLETE,2015-06-21,2015-06-21,3165188753,EVALUATED,0
282,PASSED,2015-06-21,2015-06-21,3165188753,EVALUATED,0
282,INCOMPLETE,2015-05-21,2015-05-20,3165188753,EVALUATED,86400000000000
282,PASSED,2015-03-09,2015-02-23,3176718735,EVALUATED,1209600000000000
282,INCOMPLETE,2015-02-23,2015-02-06,3176718735,EVALUATED,1468800000000000
282,INCOMPLETE,2015-07-26,2015-07-26,3174288624,EVALUATED,0
282,INCOMPLETE,2015-01-28,2015-01-15,3176718735,EVALUATED,1123200000000000
282,PASSED,2015-07-27,2015-07-27,3174288624,EVALUATED,0
282,INCOMPLETE,2015-01-09,2014-12-29,3176718735,EVALUATED,950400000000000
563,PASSED,2015-06-11,2015-06-10,3184238632,EVALUATED,86400000000000
563,PASSED,2015-05-21,2015-05-15,3165188753,EVALUATED,518400000000000
563,PASSED,2015-04-09,2015-03-27,3176718735,EVALUATED,1123200000000000
563,INCOMPLETE,2015-06-07,2015-05-28,3184238632,EVALUATED,864000000000000
563,PASSED,2015-05-29,2015-05-29,3174288624,EVALUATED,0
563,INCOMPLETE,2015-04-24,2015-04-23,3165188753,EVALUATED,86400000000000
563,INCOMPLETE,2015-02-24,2015-02-01,3176718735,EVALUATED,1987200000000000
563,INCOMPLETE,2015-05-26,2015-05-25,3174288624,EVALUATED,86400000000000
563,INCOMPLETE,2015-05-26,2015-05-25,3184238632,EVALUATED,86400000000000
563,PASSED,2015-03-27,2015-03-23,3168208620,EVALUATED,345600000000000
79,PASSED,2015-07-16,2015-07-15,3165188753,EVALUATED,86400000000000
79,PASSED,2015-03-02,2015-02-21,3176718735,EVALUATED,777600000000000
79,INCOMPLETE,2015-02-13,2015-01-29,3176718735,EVALUATED,1296000000000000
79,INCOMPLETE,2015-06-28,2015-06-28,3165188753,EVALUATED,0
79,INCOMPLETE,2015-05-29,2015-05-25,3165188753,EVALUATED,345600000000000
79,DISTINCTION,2015-04-11,2015-03-30,3168208620,EVALUATED,1036800000000000
79,INCOMPLETE,2015-07-13,2015-07-13,3165188753,EVALUATED,0
371,INCOMPLETE,2015-07-14,2015-07-14,3165188753,EVALUATED,0
371,INCOMPLETE,2015-07-01,2015-06-29,3165188753,EVALUATED,172800000000000
371,PASSED,2015-07-24,2015-07-20,3165188753,EVALUATED,345600000000000
371,PASSED,2015-05-05,2015-04-30,3168208620,EVALUATED,432000000000000
371,PASSED,2015-03-19,2015-03-05,3176718735,EVALUATED,1209600000000000
135,INCOMPLETE,2015-06-05,2015-06-05,3165188753,EVALUATED,0
135,PASSED,2015-01-29,2015-01-16,3176718735,EVALUATED,1123200000000000
135,INCOMPLETE,2015-05-21,2015-05-06,3165188753,EVALUATED,1296000000000000
135,INCOMPLETE,2015-03-17,2015-03-03,3168208620,EVALUATED,1209600000000000
135,PASSED,2015-07-04,2015-07-03,3165188753,EVALUATED,86400000000000
135,INCOMPLETE,2015-04-14,2015-04-14,3168208620,EVALUATED,0
135,INCOMPLETE,2015-01-14,2015-01-07,3176718735,EVALUATED,604800000000000
135,INCOMPLETE,2015-06-02,2015-05-27,3165188753,EVALUATED,518400000000000
135,INCOMPLETE,2015-05-21,2015-05-14,3165188753,EVALUATED,604800000000000
135,INCOMPLETE,2015-04-15,2015-04-15,3168208620,EVALUATED,0
135,INCOMPLETE,2015-05-21,2015-05-19,3165188753,EVALUATED,172800000000000
135,PASSED,2015-04-15,2015-04-15,3168208620,EVALUATED,0
135,INCOMPLETE,2015-04-15,2015-04-15,3168208620,EVALUATED,0
137,UNGRADED,2015-02-16,2015-02-15,3168208620,EVALUATED,86400000000000
137,INCOMPLETE,2015-02-07,2015-01-27,3176718735,EVALUATED,950400000000000
137,PASSED,2015-07-13,2015-07-12,3174288624,EVALUATED,86400000000000
137,PASSED,2015-02-28,2015-02-16,3168208620,EVALUATED,1036800000000000
137,INCOMPLETE,2015-06-07,2015-06-06,3174288624,EVALUATED,86400000000000
137,PASSED,2015-05-08,2015-05-04,3165188753,EVALUATED,345600000000000
137,INCOMPLETE,2015-04-29,2015-04-24,3165188753,EVALUATED,432000000000000
137,INCOMPLETE,2015-07-02,2015-06-28,3174288624,EVALUATED,345600000000000
137,PASSED,2015-02-24,2015-02-11,3176718735,EVALUATED,1123200000000000
488,INCOMPLETE,2015-03-27,2015-03-24,3176718735,EVALUATED,259200000000000
488,PASSED,2015-04-13,2015-04-02,3176718735,EVALUATED,950400000000000
488,INCOMPLETE,2015-04-02,2015-04-01,3176718735,EVALUATED,86400000000000
488,INCOMPLETE,2015-07-01,2015-06-29,3168208620,EVALUATED,172800000000000
488,INCOMPLETE,2015-03-20,2015-03-09,3176718735,EVALUATED,950400000000000
488,PASSED,2015-07-06,2015-07-05,3168208620,EVALUATED,86400000000000
134,INCOMPLETE,2015-03-21,2015-03-21,3176718735,EVALUATED,0
134,INCOMPLETE,2015-03-20,2015-03-06,3176718735,EVALUATED,1209600000000000
134,INCOMPLETE,2015-02-24,2015-02-20,3176718735,EVALUATED,345600000000000
134,PASSED,2015-05-21,2015-05-06,3176718735,EVALUATED,1296000000000000
134,INCOMPLETE,2015-05-05,2015-05-05,3176718735,EVALUATED,0
134,INCOMPLETE,2015-04-03,2015-04-01,3176718735,EVALUATED,172800000000000
594,INCOMPLETE,2015-02-24,2015-02-23,3176718735,EVALUATED,86400000000000
594,INCOMPLETE,2015-02-14,2015-02-01,3176718735,EVALUATED,1123200000000000
594,INCOMPLETE,2015-06-10,2015-06-06,3168208620,EVALUATED,345600000000000
594,UNGRADED,2015-03-09,2015-02-28,3176718735,EVALUATED,777600000000000
594,PASSED,2015-06-14,2015-06-14,3168208620,EVALUATED,0
594,PASSED,2015-03-25,2015-03-16,3176718735,EVALUATED,777600000000000
594,INCOMPLETE,2015-04-29,2015-04-28,3168208620,EVALUATED,86400000000000
186,PASSED,2015-07-16,2015-07-15,3174288624,EVALUATED,86400000000000
186,PASSED,2015-06-05,2015-06-03,3165188753,EVALUATED,172800000000000
186,INCOMPLETE,2015-05-21,2015-05-20,3165188753,EVALUATED,86400000000000
186,INCOMPLETE,2015-06-01,2015-05-26,3165188753,EVALUATED,518400000000000
186,INCOMPLETE,2015-05-25,2015-05-23,3165188753,EVALUATED,172800000000000
186,PASSED,2015-03-09,2015-03-06,3176718735,EVALUATED,259200000000000
186,INCOMPLETE,2015-02-23,2015-02-11,3176718735,EVALUATED,1036800000000000
186,INCOMPLETE,2015-03-04,2015-02-26,3176718735,EVALUATED,518400000000000
186,INCOMPLETE,2015-03-31,2015-03-19,3168208620,EVALUATED,1036800000000000
186,PASSED,2015-04-13,2015-04-01,3168208620,EVALUATED,1036800000000000
186,UNGRADED,2015-03-07,2015-03-06,3176718735,EVALUATED,86400000000000
397,PASSED,2015-04-13,2015-04-08,3168208620,EVALUATED,432000000000000
397,INCOMPLETE,2015-06-27,2015-06-27,3165188753,EVALUATED,0
397,PASSED,2015-03-11,2015-02-28,3176718735,EVALUATED,950400000000000
397,INCOMPLETE,2015-02-24,2015-02-13,3176718735,EVALUATED,950400000000000
397,PASSED,2015-07-01,2015-07-01,3165188753,EVALUATED,0
397,INCOMPLETE,2015-02-10,2015-01-31,3176718735,EVALUATED,864000000000000
147,INCOMPLETE,2015-04-05,2015-04-05,3176718735,EVALUATED,0
147,PASSED,2015-01-28,2015-01-14,3168208620,EVALUATED,1209600000000000
147,PASSED,2015-04-17,2015-04-17,3176718735,EVALUATED,0
147,INCOMPLETE,2015-04-17,2015-04-17,3176718735,EVALUATED,0
147,INCOMPLETE,2015-04-15,2015-04-14,3176718735,EVALUATED,86400000000000
147,INCOMPLETE,2014-12-31,2014-12-20,3168208620,EVALUATED,950400000000000
147,INCOMPLETE,2015-04-17,2015-04-17,3176718735,EVALUATED,0
147,INCOMPLETE,2015-04-16,2015-04-16,3176718735,EVALUATED,0
147,INCOMPLETE,2015-07-27,2015-07-27,3165188753,EVALUATED,0
147,INCOMPLETE,2015-04-16,2015-04-16,3176718735,EVALUATED,0
546,INCOMPLETE,2015-08-26,2015-08-25,3174288624,EVALUATED,86400000000000
546,INCOMPLETE,2015-08-13,2015-08-12,3174288624,EVALUATED,86400000000000
546,INCOMPLETE,2015-06-01,2015-05-26,3165188753,EVALUATED,518400000000000
546,PASSED,2015-04-02,2015-03-19,3176718735,EVALUATED,1209600000000000
546,INCOMPLETE,2015-03-16,2015-03-02,3176718735,EVALUATED,1209600000000000
546,INCOMPLETE,2015-08-18,2015-08-17,3174288624,EVALUATED,86400000000000
546,PASSED,2015-06-09,2015-06-07,3165188753,EVALUATED,172800000000000
546,INCOMPLETE,2015-05-24,2015-05-23,3165188753,EVALUATED,86400000000000
546,PASSED,2015-03-30,2015-03-24,3168208620,EVALUATED,518400000000000
546,INCOMPLETE,2015-02-10,2015-01-26,3176718735,EVALUATED,1296000000000000
342,PASSED,2015-05-27,2015-05-27,3174288624,EVALUATED,0
342,PASSED,2015-02-28,2015-02-16,3168208620,EVALUATED,1036800000000000
342,PASSED,2015-04-17,2015-04-17,3165188753,EVALUATED,0
342,INCOMPLETE,2015-03-31,2015-03-27,3165188753,EVALUATED,345600000000000
342,PASSED,2015-01-29,2015-01-15,3176718735,EVALUATED,1209600000000000
46,INCOMPLETE,2015-07-24,2015-07-23,3165188753,EVALUATED,86400000000000
46,PASSED,2015-03-08,2015-02-22,3168208620,EVALUATED,1209600000000000
46,INCOMPLETE,2015-01-21,2015-01-08,3176718735,EVALUATED,1123200000000000
46,PASSED,2015-02-07,2015-01-26,3176718735,EVALUATED,1036800000000000
292,INCOMPLETE,2015-01-29,2015-01-17,3176718735,EVALUATED,1036800000000000
292,PASSED,2015-08-20,2015-08-19,3174288624,EVALUATED,86400000000000
292,PASSED,2015-03-26,2015-03-20,3168208620,EVALUATED,518400000000000
292,INCOMPLETE,2015-02-18,2015-02-06,3176718735,EVALUATED,1036800000000000
292,PASSED,2015-03-02,2015-02-22,3176718735,EVALUATED,691200000000000
292,INCOMPLETE,2015-02-04,2015-02-03,3176718735,EVALUATED,86400000000000
292,PASSED,2015-06-09,2015-06-09,3165188753,EVALUATED,0
292,INCOMPLETE,2015-08-18,2015-08-16,3174288624,EVALUATED,172800000000000
292,INCOMPLETE,2015-06-03,2015-05-26,3165188753,EVALUATED,691200000000000
209,INCOMPLETE,2015-08-13,2015-08-11,3174288624,EVALUATED,172800000000000
209,INCOMPLETE,2015-05-29,2015-05-24,3165188753,EVALUATED,432000000000000
209,PASSED,2015-06-16,2015-06-07,3165188753,EVALUATED,777600000000000
209,INCOMPLETE,2015-06-02,2015-05-30,3165188753,EVALUATED,259200000000000
209,PASSED,2015-02-09,2015-02-01,3176718735,EVALUATED,691200000000000
209,DISTINCTION,2015-04-09,2015-03-28,3168208620,EVALUATED,1036800000000000
613,INCOMPLETE,2015-08-26,2015-08-25,3174288624,EVALUATED,86400000000000
613,INCOMPLETE,2015-05-30,2015-05-24,3165188753,EVALUATED,518400000000000
613,INCOMPLETE,2015-02-10,2015-02-02,3176718735,EVALUATED,691200000000000
613,PASSED,2015-07-08,2015-06-29,3165188753,EVALUATED,777600000000000
613,PASSED,2015-04-07,2015-03-29,3168208620,EVALUATED,777600000000000
613,PASSED,2015-08-26,2015-08-26,3174288624,EVALUATED,0
613,INCOMPLETE,2015-08-13,2015-08-13,3174288624,EVALUATED,0
613,PASSED,2015-03-07,2015-02-24,3176718735,EVALUATED,950400000000000
193,PASSED,2015-06-19,2015-06-13,3174288624,EVALUATED,518400000000000
193,PASSED,2015-05-01,2015-04-30,3168208620,EVALUATED,86400000000000
193,INCOMPLETE,2015-04-17,2015-04-14,3168208620,EVALUATED,259200000000000
193,PASSED,2015-05-22,2015-05-22,3165188753,EVALUATED,0
193,INCOMPLETE,2015-05-22,2015-05-22,3165188753,EVALUATED,0
193,INCOMPLETE,2015-05-21,2015-05-20,3165188753,EVALUATED,86400000000000
193,PASSED,2015-04-20,2015-04-20,3176718735,EVALUATED,0
193,UNGRADED,2015-03-23,2015-03-08,3176718735,EVALUATED,1296000000000000
193,INCOMPLETE,2015-04-28,2015-04-22,3168208620,EVALUATED,518400000000000
193,INCOMPLETE,2015-04-15,2015-04-15,3176718735,EVALUATED,0
193,INCOMPLETE,2015-02-12,2015-02-01,3176718735,EVALUATED,950400000000000
193,INCOMPLETE,2015-05-21,2015-05-21,3165188753,EVALUATED,0
193,INCOMPLETE,2015-04-16,2015-04-15,3176718735,EVALUATED,86400000000000
193,PASSED,2015-08-16,2015-08-14,3184238632,EVALUATED,172800000000000
193,INCOMPLETE,2015-04-16,2015-04-16,3168208620,EVALUATED,0
346,PASSED,2015-08-20,2015-08-19,3174288624,EVALUATED,86400000000000
346,PASSED,2015-07-19,2015-07-18,4582204201,EVALUATED,86400000000000
346,PASSED,2015-02-28,2015-02-15,3168208620,EVALUATED,1123200000000000
346,DISTINCTION,2015-06-27,2015-06-21,4180859007,EVALUATED,518400000000000
346,PASSED,2015-06-08,2015-06-07,3165188753,EVALUATED,86400000000000
346,INCOMPLETE,2015-06-04,2015-06-04,3176718735,EVALUATED,0
346,UNGRADED,2015-02-06,2015-01-27,3176718735,EVALUATED,864000000000000
346,PASSED,2015-07-17,2015-07-17,4576183932,EVALUATED,0
346,INCOMPLETE,2015-05-24,2015-05-22,3165188753,EVALUATED,172800000000000
346,INCOMPLETE,2015-08-17,2015-08-16,3174288624,EVALUATED,86400000000000
346,PASSED,2015-07-17,2015-07-16,3176718735,EVALUATED,86400000000000
346,INCOMPLETE,2015-07-11,2015-07-10,4576183932,EVALUATED,86400000000000
346,INCOMPLETE,2015-03-25,2015-03-12,3176718735,EVALUATED,1123200000000000
346,INCOMPLETE,2015-02-21,2015-02-07,3176718735,EVALUATED,1209600000000000
347,PASSED,2015-05-28,2015-05-28,3176718735,EVALUATED,0
347,INCOMPLETE,2015-05-25,2015-05-25,3176718735,EVALUATED,0
347,INCOMPLETE,2015-05-21,2015-05-20,3176718735,EVALUATED,86400000000000
347,PASSED,2015-08-19,2015-08-19,3168208620,EVALUATED,0
347,INCOMPLETE,2015-02-12,2015-01-30,3176718735,EVALUATED,1123200000000000
97,PASSED,2015-07-03,2015-07-02,3176718735,EVALUATED,86400000000000
97,INCOMPLETE,2015-07-01,2015-07-01,3176718735,EVALUATED,0
97,INCOMPLETE,2015-07-02,2015-07-02,3176718735,EVALUATED,0
97,INCOMPLETE,2015-08-18,2015-08-18,3168208620,EVALUATED,0
97,INCOMPLETE,2015-06-28,2015-06-28,3176718735,EVALUATED,0
97,PASSED,2015-08-26,2015-08-26,3168208620,EVALUATED,0
93,PASSED,2015-03-10,2015-02-24,3165188753,EVALUATED,1209600000000000
93,PASSED,2015-02-24,2015-02-03,3176718735,EVALUATED,1814400000000000
93,INCOMPLETE,2015-02-02,2015-01-28,3176718735,EVALUATED,432000000000000
357,INCOMPLETE,2015-05-04,2015-05-03,3168208620,EVALUATED,86400000000000
357,PASSED,2015-04-13,2015-04-07,3176718735,EVALUATED,518400000000000
357,INCOMPLETE,2015-03-31,2015-03-08,3176718735,EVALUATED,1987200000000000
357,PASSED,2015-05-04,2015-05-04,3168208620,EVALUATED,0
357,INCOMPLETE,2015-05-04,2015-05-04,3168208620,EVALUATED,0
357,INCOMPLETE,2015-06-29,2015-06-29,3165188753,EVALUATED,0
357,INCOMPLETE,2015-05-04,2015-05-04,3168208620,EVALUATED,0
628,PASSED,2015-08-10,2015-08-10,3168208620,EVALUATED,0
628,PASSED,2015-07-09,2015-07-09,3176718735,EVALUATED,0
628,INCOMPLETE,2015-08-10,2015-08-10,3168208620,EVALUATED,0
628,INCOMPLETE,2015-08-09,2015-08-09,3168208620,EVALUATED,0
628,INCOMPLETE,2015-07-08,2015-07-08,3176718735,EVALUATED,0
418,INCOMPLETE,2015-03-25,2015-03-22,3176718735,EVALUATED,259200000000000
418,INCOMPLETE,2015-03-16,2015-03-08,3176718735,EVALUATED,691200000000000
418,INCOMPLETE,2015-06-29,2015-06-29,3165188753,EVALUATED,0
418,PASSED,2015-05-04,2015-05-04,3168208620,EVALUATED,0
418,PASSED,2015-04-30,2015-04-29,3176718735,EVALUATED,86400000000000
418,INCOMPLETE,2015-04-09,2015-04-09,3176718735,EVALUATED,0
418,INCOMPLETE,2015-04-08,2015-04-08,3176718735,EVALUATED,0
508,PASSED,2015-04-29,2015-04-29,3176718735,EVALUATED,0
508,PASSED,2015-05-06,2015-05-06,3176718735,EVALUATED,0
508,INCOMPLETE,2015-07-17,2015-07-16,3165188753,EVALUATED,86400000000000
508,INCOMPLETE,2015-04-29,2015-04-29,3176718735,EVALUATED,0
508,PASSED,2015-08-12,2015-08-12,3165188753,EVALUATED,0
508,INCOMPLETE,2015-08-11,2015-08-10,3165188753,EVALUATED,86400000000000
508,INCOMPLETE,2015-07-17,2015-07-17,3165188753,EVALUATED,0
508,INCOMPLETE,2015-04-29,2015-04-29,3176718735,EVALUATED,0
508,PASSED,2015-05-08,2015-05-08,3176718735,EVALUATED,0
508,PASSED,2015-07-24,2015-07-23,3168208620,EVALUATED,86400000000000
521,PASSED,2015-06-25,2015-06-25,3176718735,EVALUATED,0
521,INCOMPLETE,2015-06-04,2015-06-04,3176718735,EVALUATED,0
521,INCOMPLETE,2015-06-24,2015-06-24,3176718735,EVALUATED,0
521,INCOMPLETE,2015-06-19,2015-06-19,3176718735,EVALUATED,0
521,INCOMPLETE,2015-06-04,2015-06-04,3168208620,EVALUATED,0
521,INCOMPLETE,2015-06-24,2015-06-24,3176718735,EVALUATED,0
521,PASSED,2015-06-24,2015-06-24,3168208620,EVALUATED,0
521,INCOMPLETE,2015-05-21,2015-05-19,3176718735,EVALUATED,172800000000000
521,INCOMPLETE,2015-04-14,2015-04-14,3176718735,EVALUATED,0
1033,INCOMPLETE,2015-03-26,2015-03-17,3176718735,EVALUATED,777600000000000
1033,INCOMPLETE,2015-06-02,2015-06-01,3168208620,EVALUATED,86400000000000
1033,INCOMPLETE,2015-04-06,2015-04-03,3176718735,EVALUATED,259200000000000
66,INCOMPLETE,2015-08-27,2015-08-26,3165188753,EVALUATED,86400000000000
66,PASSED,2015-04-14,2015-04-14,3176718735,EVALUATED,0
66,INCOMPLETE,2015-04-06,2015-03-30,3176718735,EVALUATED,604800000000000
66,INCOMPLETE,2015-08-23,2015-08-22,3165188753,EVALUATED,86400000000000
66,PASSED,2015-06-14,2015-06-14,3168208620,EVALUATED,0
66,INCOMPLETE,2015-07-27,2015-07-26,3165188753,EVALUATED,86400000000000
66,INCOMPLETE,2015-06-01,2015-05-31,3168208620,EVALUATED,86400000000000
66,INCOMPLETE,2015-04-14,2015-04-14,3176718735,EVALUATED,0
66,INCOMPLETE,2015-03-23,2015-03-08,3176718735,EVALUATED,1296000000000000
66,INCOMPLETE,2015-08-20,2015-08-19,3165188753,EVALUATED,86400000000000
142,PASSED,2015-03-10,2015-03-03,3176718735,EVALUATED,604800000000000
142,INCOMPLETE,2015-06-14,2015-06-13,3165188753,EVALUATED,86400000000000
142,INCOMPLETE,2015-06-10,2015-06-10,3165188753,EVALUATED,0
142,INCOMPLETE,2015-03-30,2015-03-17,3168208620,EVALUATED,1123200000000000
142,PASSED,2015-06-14,2015-06-14,3165188753,EVALUATED,0
142,PASSED,2015-04-15,2015-04-15,3168208620,EVALUATED,0
486,PASSED,2015-01-26,2015-01-13,3176718735,EVALUATED,1123200000000000
486,PASSED,2015-07-17,2015-07-17,3165188753,EVALUATED,0
486,INCOMPLETE,2015-07-11,2015-07-07,3165188753,EVALUATED,345600000000000
486,PASSED,2015-04-23,2015-04-22,3168208620,EVALUATED,86400000000000
108,INCOMPLETE,2015-04-05,2015-04-03,3174288624,EVALUATED,172800000000000
108,PASSED,2015-03-24,2015-03-21,3176718735,EVALUATED,259200000000000
108,INCOMPLETE,2015-03-30,2015-03-21,3165188753,EVALUATED,777600000000000
108,PASSED,2015-04-23,2015-04-23,3174288624,EVALUATED,0
108,PASSED,2015-04-17,2015-04-17,3168208620,EVALUATED,0
108,PASSED,2015-04-06,2015-04-05,3165188753,EVALUATED,86400000000000
108,PASSED,2015-04-20,2015-04-20,3184238632,EVALUATED,0
108,INCOMPLETE,2015-04-14,2015-04-14,3184238632,EVALUATED,0
