,device_id,device_brand,device_model,gender,age,group
3886,1403403425368392433,samsung,Galaxy Note 2,M,30,M25-34
3887,6693908761661186332,huawei,B199,F,23,F15-24
3888,1339356069488254368,lshi,超级手机Max,F,32,F25-34
3889,6233609481077501840,cool,5891,M,24,M15-24
3890,3061454205832471477,huawei,荣耀畅玩4C,F,66,F45+
3891,-149706594912596853,huawei,荣耀3X畅玩版,M,40,M35-44
3892,1546548155803130298,vivo,X6 Plus D,M,19,M15-24
3893,-4026964304125913642,nubia,Z7 Mini,M,35,M35-44
3894,-2419773146701512608,huawei,荣耀畅玩4X,M,26,M25-34
3895,-2180923320301395133,meizu,魅蓝NOTE,M,25,M25-34
3896,-4093637281481792579,huawei,荣耀3C,M,42,M35-44
3897,5945592247265831814,meizu,魅蓝Note 2,F,33,F25-34
3898,-6398661122795138467,huawei,荣耀畅玩4C,F,41,F35-44
3899,-7346036602447214033,vivo,Y913,M,32,M25-34
3900,8111350080045005948,oppo,R1S,M,51,M45+
3901,729670516212419206,yuxin,红辣椒Note,M,24,M15-24
3902,1303020145705494244,huawei,Y635-TL00,M,34,M25-34
3903,314742732889396143,samsung,Galaxy S6,M,29,M25-34
3904,-968723550471490557,meizu,魅蓝metal,F,33,F25-34
3905,3361703126392061554,samsung,G7200,F,46,F45+
3906,-7364517759421124598,lenovo,A820,M,35,M35-44
3907,552909403105622832,huawei,荣耀6 Plus,F,40,F35-44
3908,-2982131248429356877,vivo,X6 Plus D,F,49,F45+
3909,-1882793713645795855,vivo,X5Pro,M,31,M25-34
3910,4800089191049244783,samsung,Galaxy Note 4,F,24,F15-24
3911,6518217112154143179,huawei,荣耀畅玩4,M,27,M25-34
3912,-4730111279828731620,huawei,Y300,M,29,M25-34
3913,2450556607313600090,samsung,Galaxy Mega 6.3,F,55,F45+
3914,-8042373227528854035,oppo,R3,M,27,M25-34
3915,-8254477566892135175,oppo,A31,M,24,M15-24
3916,9058158473098386130,xiaomi,MI 4,M,23,M15-24
3917,5261606404539536554,xiaomi,红米2,M,35,M35-44
3918,-1153910750523975031,huawei,Ascend P8,M,33,M25-34
3919,427762291169371332,samsung,Galaxy Core Max,M,24,M15-24
3920,9217638755105369544,xiaomi,红米note增强版,F,49,F45+
3921,-2195935737750785960,huawei,C8818,F,24,F15-24
3922,5835508318845903248,meizu,MX3,M,24,M15-24
3923,782090532443233284,meizu,魅蓝NOTE,M,20,M15-24
3924,5788076980946535758,huawei,荣耀6 Plus,M,37,M35-44
3925,3497379036481144706,samsung,Galaxy Win,M,42,M35-44
3926,7546352744518224442,htc,Desire 816,F,23,F15-24
3927,5061424982406444811,huawei,荣耀X2,M,33,M25-34
3928,-8786932725714001752,samsung,Galaxy Note 2,F,36,F35-44
3929,-7629548547563755967,oppo,R833T,F,26,F25-34
3930,1239906665199353944,meizu,MX2,M,27,M25-34
3931,-4192967390311682308,samsung,Galaxy Mega 2,M,26,M25-34
3932,7111751336164082374,xiaomi,红米note,F,30,F25-34
3933,-7099011701256783388,lshi,超级手机1s,M,37,M35-44
3934,5404274961458913185,lenovo,A788t,M,23,M15-24
3935,-8076044146717978922,samsung,Galaxy S3,M,72,M45+
3936,1628280756327737225,samsung,Galaxy Win,F,29,F25-34
3937,1631365864567107361,zte corporation,Q505T,M,28,M25-34
3938,4582865752780282385,vivo,Y11,F,33,F25-34
3939,-5065877607574000125,huawei,麦芒4,F,29,F25-34
3940,7432174146172062352,cool,S6,M,59,M45+
3941,5049345757870206510,oppo,R3,F,32,F25-34
3942,-221330089243426207,samsung,Galaxy Note 2,M,28,M25-34
3943,-3945331269448171337,samsung,Galaxy S4,M,39,M35-44
3944,-1226140652400553655,gionee,E8,M,24,M15-24
3945,-8860452684382824629,samsung,Galaxy S3,M,37,M35-44
3946,-6680189300091390852,huawei,Mate 7,M,37,M35-44
3947,7738228460038617121,vivo,Y627,F,21,F15-24
3948,1474146217708724244,huawei,Y518-T00,F,49,F45+
3949,-531144290398120390,oppo,R7s,F,28,F25-34
3950,6133663946853786307,xiaomi,小米note,M,48,M45+
3951,8413175022495421112,lshi,超级手机1,M,22,M15-24
3952,5061835221899007585,huawei,G610T,M,18,M15-24
3953,2973474920342231501,oppo,R7,M,22,M15-24
3954,-7919787548569548870,cool,5891Q,M,71,M45+
3955,6738809425451302698,huawei,荣耀畅玩5,M,21,M15-24
3956,6454941409941334392,samsung,Galaxy Note 2,M,22,M15-24
3957,-1955338738279363984,samsung,Galaxy Note 3,F,28,F25-34
3958,1554001225204927160,lenovo,A850+,M,50,M45+
3959,7532787154803974970,meizu,魅蓝Note 2,M,20,M15-24
3960,429260101357223749,vivo,Y35,M,28,M25-34
3961,-6141630064863567007,ccmc,N1,M,35,M35-44
3962,-1659142923327219078,cool,8029,M,20,M15-24
3963,7230427988518921174,xiaomi,红米Note2,M,26,M25-34
3964,9215048678079697480,huawei,荣耀畅玩4C,F,23,F15-24
3965,-6307867007094857318,vivo,Y11,F,21,F15-24
3966,8819733683173446643,samsung,Galaxy Note 3,M,34,M25-34
3967,3870417132478334828,xiaomi,MI 4,M,32,M25-34
3968,-7252258238649825571,xiaomi,红米Note3,M,26,M25-34
3969,-2378145899789752131,lshi,超级手机1s,M,25,M25-34
3970,-699493503897272628,xiaomi,红米1S,F,63,F45+
3971,5266091686625338709,xiaomi,红米2,F,31,F25-34
3972,1234797384775885763,lenovo,K80,M,36,M35-44
3973,-7315348500374365378,huawei,荣耀6,M,39,M35-44
3974,-5769212491064141704,oneplus,One,M,28,M25-34
3975,1130836068276958869,samsung,Galaxy Core Max,M,35,M35-44
3976,-8260683887967679142,xiaomi,MI 2,M,35,M35-44
3977,-8108712879478700434,huawei,荣耀6 plus,F,25,F25-34
3978,-8367620592223467526,oppo,A11,F,23,F15-24
3979,5023775805131869386,huawei,Ascend P8,M,31,M25-34
3980,4016577458171593622,samsung,Galaxy Note 2,F,36,F35-44
3981,-3584748071538324120,huawei,荣耀畅玩4C,M,30,M25-34
3982,2003467322708094690,meizu,MX4 Pro,F,26,F25-34
3983,-7562884255626594354,xiaomi,小米note,M,24,M15-24
3984,7649878448891885274,samsung,Galaxy Note 3,M,24,M15-24
3985,-6979754292693020143,meizu,魅蓝NOTE,M,19,M15-24
3986,7862189435840876066,xiaomi,MI 2S,F,27,F25-34
3987,-3503320579694734542,xiaomi,红米note,M,27,M25-34
3988,-4401970569191119506,xiaomi,红米Note2,M,22,M15-24
3989,3934053933441788958,zte corporation,G718C,M,44,M35-44
3990,-5249478816044298891,gionee,GN9002,F,24,F15-24
3991,-2593848105316811450,gionee,GN151,F,39,F35-44
3992,-1805585443626359620,samsung,Galaxy Note 2,M,39,M35-44
3993,-5169419535614511682,huawei,荣耀6 Plus,M,29,M25-34
3994,-6492462980844783230,vivo,Y51,M,24,M15-24
3995,6763937944281834678,huawei,Mate S,F,53,F45+
3996,-5383319989100702684,samsung,Galaxy Note 3,M,34,M25-34
3997,-5340652099264967983,oppo,R7 Plus,M,23,M15-24
3998,-1753306043897539297,huawei,荣耀4A,M,29,M25-34
3999,7796419170263896861,vivo,X6 D,M,25,M25-34
4000,-2587288656130634354,oppo,R831T,M,25,M25-34
4001,9219560902355658593,zte corporation,Q505T,F,45,F45+
4002,-5056400673703329415,cool,大神1s,F,25,F25-34
4003,6138550615254618064,oppo,R7 Plus,M,26,M25-34
4004,2342850109806910781,百立丰,T2,M,19,M15-24
4005,1131127532744277068,xiaomi,红米Note3,M,20,M15-24
4006,-3602092293738314771,oppo,R6007,F,21,F15-24
4007,-82589961004544346,samsung,Galaxy Grand DUOS,F,21,F15-24
4008,-7090065512447710645,gionee,S5.1,M,26,M25-34
4009,-4098469293642573550,samsung,Galaxy S4,F,26,F25-34
4010,-6480879350026154444,vivo,X6 Plus D,M,40,M35-44
4011,8276329526124948746,cool,大神F1,M,26,M25-34
4012,6957692075789298790,vivo,Y33,F,28,F25-34
4013,-6155533350890949551,huawei,畅享5,M,29,M25-34
4014,5019361982961999465,meizu,魅蓝2,F,28,F25-34
4015,-4496876241092782638,xiaomi,红米Note2,F,21,F15-24
4016,-8870834296005474700,lenovo,S696,F,24,F15-24
4017,5413493110656168877,oppo,R7,M,28,M25-34
4018,5579314574084946903,奇酷,青春版,M,37,M35-44
4019,1845129393524632264,xiaomi,红米1S,F,27,F25-34
4020,-7422779710635306433,xiaomi,红米note,M,27,M25-34
4021,-3511754847896327937,xiaomi,MI 4,F,21,F15-24
4022,-4486982638449056645,huawei,荣耀畅玩5,M,54,M45+
4023,-7440204304119250695,huawei,荣耀7i,M,32,M25-34
4024,-5918069783477536626,xiaomi,红米2,M,25,M25-34
4025,4236020983750484265,vivo,X3T,F,27,F25-34
4026,5959429755397460120,samsung,Galaxy J5,F,45,F45+
4027,-320195993862804533,xiaomi,红米note,M,25,M25-34
4028,-967984986741552942,samsung,Galaxy On5,M,27,M25-34
4029,7364997178586689941,xiaomi,MI 4,F,46,F45+
4030,-3730802666003529964,huawei,荣耀畅玩5X,M,22,M15-24
4031,-4113843131735603254,samsung,Galaxy Note 3 Lite,M,30,M25-34
4032,-7385700424256872638,oppo,R1S,M,46,M45+
4033,7900981463538285033,vivo,X5Pro,F,18,F15-24
4034,-8310573526662213645,samsung,Galaxy S4,F,40,F35-44
4035,-5310180729362256046,cool,锋尚Max,M,38,M35-44
4036,-7731581908631868441,xiaomi,小米note,M,26,M25-34
4037,-4097035595919533496,samsung,Galaxy Note 2,M,29,M25-34
4038,-8179414299349505086,samsung,Galaxy S3,F,41,F35-44
4039,8911742566936249447,samsung,Galaxy Trend 3,F,25,F25-34
4040,8686036345998194328,cool,7296,M,34,M25-34
4041,3888506009824741262,meizu,MX3,F,58,F45+
4042,-6354845351190665964,xiaomi,红米2A,M,15,M15-24
4043,1674080833466128840,xiaomi,红米Note3,M,29,M25-34
4044,-6597232726821608497,xiaomi,MI 3,M,26,M25-34
4045,-1965175309147808675,xiaomi,MI 3,M,33,M25-34
4046,-1725950436490639806,cool,5890,M,33,M25-34
4047,-3093281726222106655,lshi,超级手机1s,M,40,M35-44
4048,64306954341504635,vivo,X6,M,30,M25-34
4049,1077958796634105420,lenovo,A788t,M,21,M15-24
4050,5043202651471786891,samsung,Galaxy S3,F,30,F25-34
4051,-3653909046289425286,xiaomi,红米Note2,M,22,M15-24
4052,-577439536815502567,huawei,Ascend P8,M,46,M45+
4053,2151015632112474595,xiaomi,MI 4,M,33,M25-34
4054,3995943161351379703,xiaomi,红米2,F,28,F25-34
4055,-4118478641436467889,samsung,Galaxy A5,M,47,M45+
4056,-7295375542873139093,vivo,Y18L,M,38,M35-44
4057,8833549518006239660,meizu,MX3,M,19,M15-24
4058,-5827303804062780798,xiaomi,红米note,M,18,M15-24
4059,-7643382061820503285,huawei,荣耀3C,F,39,F35-44
4060,-6970593614144755049,vivo,X6 D,M,39,M35-44
4061,-3782296434368513001,lenovo,A880,M,44,M35-44
4062,3872451310908903809,lg,G3,F,27,F25-34
4063,-4306472846117990768,samsung,Galaxy Note 2,F,36,F35-44
4064,7479697738063996252,xiaomi,红米note,F,50,F45+
4065,-8916762478106098621,meizu,MX4 Pro,M,21,M15-24
4066,-3825925204168512425,lshi,超级手机1s,M,23,M15-24
4067,-3629677530196698392,oppo,A31,M,30,M25-34
4068,-623317367931626863,oppo,Find 7,M,26,M25-34
4069,-6120194135592418315,htc,One,M,36,M35-44
4070,2151905099703107037,huawei,荣耀7,F,28,F25-34
4071,-5412901787683428486,samsung,Galaxy Note 2,M,40,M35-44
4072,6253697012047982382,huawei,麦芒4,F,38,F35-44
4073,938413932651894361,samsung,Galaxy Note 2,M,36,M35-44
4074,3523227724236443378,cool,7295,M,47,M45+
4075,1832457339380896286,oppo,R7 Plus,F,24,F15-24
4076,-8381874657783063777,meizu,魅蓝metal,M,32,M25-34
4077,-3169869399995035592,huawei,荣耀畅玩4X,M,29,M25-34
4078,5040730200837404190,huawei,荣耀3X畅玩版,M,37,M35-44
4079,-1827713014909128572,cool,大神F1Plus,F,21,F15-24
4080,-6537150502304088374,logo,M2,F,63,F45+
4081,1549846940663323676,xiaomi,红米Note3,M,29,M25-34
4082,-2550026635186520235,xiaomi,MI 3,M,27,M25-34
4083,2227995662703613707,vivo,Y35,M,18,M15-24
4084,-8983709377077180771,xiaomi,MI 2,M,39,M35-44
4085,8057435457020322471,xiaomi,MI 2S,F,27,F25-34
4086,8551901961037745513,meizu,魅蓝2,M,28,M25-34
4087,5566334636498394726,oppo,R7s,M,23,M15-24
4088,6436565631350811369,samsung,Galaxy S6 Edge,M,67,M45+
4089,-5533724512024581139,xiaomi,红米2A,M,23,M15-24
4090,-1565142112474573781,meizu,MX4 Pro,M,50,M45+
4091,4672562930230826854,oppo,A33,M,42,M35-44
4092,-7188036373565102412,xiaomi,红米Note3,M,45,M45+
4093,5091358391951901038,xiaomi,红米2A,M,37,M35-44
4094,-6582097186535207271,samsung,Galaxy Core Max,F,33,F25-34
4095,2013872886730802519,meizu,MX4,M,20,M15-24
4096,-4381271413043182787,samsung,Galaxy Win,M,20,M15-24
4097,2794410900816430361,vivo,X5L,F,34,F25-34
4098,-5341276706056974121,huawei,畅享5,F,29,F25-34
4099,1320244564778061519,xiaomi,MI 3,M,47,M45+
4100,-2803568431564759483,oppo,R8205,M,45,M45+
4101,-8026414683347461845,cool,8705,F,19,F15-24
4102,8313284150517564301,vivo,X6 D,M,34,M25-34
4103,-396197600083312159,vivo,Xplay,M,24,M15-24
4104,-498947413844231717,xiaomi,MI 2A,M,24,M15-24
4105,5104425369532129591,xiaomi,红米2A,M,23,M15-24
4106,5022567945840028538,meizu,PRO5,M,35,M35-44
4107,7255395506472105718,xiaomi,红米note,F,29,F25-34
4108,8576107415762088883,oppo,R7,M,31,M25-34
4109,8895034779923344078,lshi,超级手机Max,M,30,M25-34
4110,892900216377981825,meizu,魅蓝metal,F,41,F35-44
4111,2571515484042821295,huawei,P8 Lite,M,30,M25-34
4112,8239013175674502292,xiaomi,红米note,M,48,M45+
4113,2461114445572638694,huawei,麦芒4,F,20,F15-24
4114,4052377045746473552,huawei,荣耀3X畅玩版,F,24,F15-24
4115,-5018523886542571427,oppo,R7s,F,41,F35-44
4116,911781900893941904,xiaomi,MI 2S,M,45,M45+
4117,-8391558415690973134,samsung,Galaxy S6 Edge,M,31,M25-34
4118,6057699108118822782,xiaomi,红米Note3,F,30,F25-34
4119,-8366101169986576613,xiaomi,MI 4,M,18,M15-24
4120,4554779362604907988,xiaomi,MI 2S,F,32,F25-34
4121,6036378196304920701,vivo,Y11IW,F,44,F35-44
4122,5947830269759316942,xiaomi,红米2A,M,34,M25-34
4123,-1444264621966438742,zte corporation,星星2号,M,46,M45+
4124,9172452859044882833,xiaomi,MI 2,F,29,F25-34
4125,-5712433973010100976,ccmc,M812C,F,34,F25-34
4126,-4118541741983820572,xiaomi,MI 4,F,23,F15-24
4127,4127973183542714182,lenovo,乐檬K3,F,25,F25-34
4128,55838346004545973,lenovo,A850,M,26,M25-34
4129,-2592595188624965821,oppo,R7,F,21,F15-24
4130,-833532756884651323,youmi,3,M,30,M25-34
4131,-349354593611798410,cool,8720L,F,29,F25-34
4132,4650689848601937493,lshi,超级手机1s,M,34,M25-34
4133,-5230806727213141683,samsung,G7200,M,24,M15-24
4134,-3502219354717384304,samsung,Galaxy Win,F,60,F45+
4135,2110241645267007949,samsung,Galaxy Note 3,M,23,M15-24
4136,5658742796102782687,huawei,荣耀6 Plus,M,30,M25-34
4137,-6712390266301523502,xiaomi,MI 3,M,27,M25-34
4138,-3894407868503363134,vivo,X5Pro,F,23,F15-24
4139,7895368379312278130,huawei,荣耀畅玩4X,F,26,F25-34
4140,-6647476738543061954,youmi,UIMI3,F,32,F25-34
4141,3330424787233243971,cool,5263,M,44,M35-44
4142,6148527706583119564,meizu,MX3,M,47,M45+
4143,-6567714905530254935,lshi,超级手机1,F,31,F25-34
4144,-2161563072631591515,cool,F2,M,36,M35-44
4145,-7045138154601334108,oppo,A11,F,28,F25-34
4146,8442103320317750364,huawei,荣耀7,F,26,F25-34
4147,-1015331499447520949,xiaomi,红米1S,F,34,F25-34
4148,-7755021129170406701,xiaomi,红米note,M,35,M35-44
4149,721495140085715825,xiaomi,red rice,F,44,F35-44
4150,-8985538397181268594,oppo,R7,M,28,M25-34
4151,1080881352021155951,samsung,Galaxy Note 3,F,31,F25-34
4152,4059054468755341505,huawei,Mate S,F,50,F45+
4153,1180392540570431956,lshi,超级手机1,F,30,F25-34
4154,1679981878566632708,oppo,R7 Plus,M,25,M25-34
4155,-6437059758195873016,lenovo,A8-50,F,40,F35-44
4156,-7803548151560074482,meizu,魅蓝metal,M,25,M25-34
4157,8687054303898149738,samsung,Galaxy S3,M,57,M45+
4158,2182434830780746771,oppo,3005,M,29,M25-34
4159,-2509341234628996794,vivo,X3T,M,21,M15-24
4160,-753533636661752821,vivo,Y13,F,24,F15-24
4161,-6052058279961164823,xiaomi,红米Note2,F,26,F25-34
4162,9059300334285739336,huawei,畅享5,F,41,F35-44
4163,7098182890277363208,meizu,魅蓝NOTE,F,30,F25-34
4164,8943439063093031259,xiaomi,红米2,F,32,F25-34
4165,6667082760937311388,oppo,R1S,M,46,M45+
4166,9114451031478926082,huawei,Ascend P8,M,45,M45+
4167,5507686041378587141,oppo,1105,M,26,M25-34
4168,4576784716921064289,xiaomi,红米Note3,M,24,M15-24
4169,-8244088221991945565,huawei,荣耀3C畅玩版,M,32,M25-34
4170,-1916079381517069852,vivo,X6 Plus D,F,32,F25-34
4171,6804482969670490358,samsung,W2014,M,22,M15-24
4172,665973315662140665,samsung,Galaxy Grand 2,M,46,M45+
4173,-3848748506922774885,lenovo,A2800d,M,58,M45+
4174,-8347165952653385778,samsung,三星big foot,F,46,F45+
4175,5429826983777591595,gionee,S5.5L,M,33,M25-34
4176,3753292647693465346,oppo,R2017,F,44,F35-44
4177,-6991680051718862931,vivo,X6 D,M,36,M35-44
4178,3763348421940426365,oppo,R7s,M,26,M25-34
4179,1509571798496480240,lshi,超级手机1s,M,33,M25-34
4180,3844675052530326003,samsung,Galaxy Grand 2,F,24,F15-24
4181,-3041020980021793758,lshi,超级手机1 Pro,F,28,F25-34
4182,-4463111667230426680,lenovo,联想黄金斗士S8,M,43,M35-44
4183,7523687606749439708,oppo,R7,M,44,M35-44
4184,7343543467754835573,xiaomi,MI 3,F,36,F35-44
4185,406710083742971675,oppo,R815T,M,27,M25-34
4186,-2530864548128164652,xiaomi,红米2A,F,48,F45+
4187,336062230579278728,vivo,X5SL,M,24,M15-24
4188,-8430899495802126450,xiaomi,MI 4,F,27,F25-34
4189,-7824290143786237951,xiaomi,MI 3,M,25,M25-34
4190,-4921841861974597707,oppo,R1S,F,23,F15-24
4191,-6294815326938399718,xiaomi,红米1S,F,27,F25-34
4192,3517330183736511732,zuk,Z1,M,29,M25-34
4193,-5906659454068178516,xiaomi,MI 2S,M,21,M15-24
4194,-4055520074557970035,huawei,荣耀6 Plus,F,35,F35-44
4195,3035004128660908618,samsung,Galaxy E7,M,33,M25-34
4196,-8170146072812130676,huawei,荣耀6,F,22,F15-24
4197,-8694070057162702025,oppo,A53,F,40,F35-44
4198,3902944261995907631,huawei,荣耀畅玩4C,F,19,F15-24
4199,-3433607673261228640,youmi,UIMI4,M,18,M15-24
4200,7690967565152325796,zte corporation,Axon天机,M,30,M25-34
4201,4944736519668829045,htc,Desire 826,M,20,M15-24
4202,-2172641233597455872,huawei,荣耀3C,M,28,M25-34
4203,-2913678480273779695,xiaomi,小米note,M,32,M25-34
4204,7505756286121703948,oppo,R7s,F,30,F25-34
4205,7880878626820219884,xiaomi,红米Note3,F,73,F45+
4206,6560162074646884991,xiaomi,红米note增强版,F,37,F35-44
4207,-3080730447395380625,lshi,超级手机1s,M,31,M25-34
4208,-5536111902655120080,oppo,Find 5,M,29,M25-34
4209,6815868784671225470,oppo,R3,F,32,F25-34
4210,8605408713467703178,xiaomi,红米note,M,51,M45+
4211,-5233848149397095468,xiaomi,红米Note3,M,20,M15-24
4212,-2517686660048970935,vivo,Xplay3S,F,21,F15-24
4213,1522573667677189193,huawei,畅享5,M,35,M35-44
4214,-6415648434661469887,xiaomi,红米2,M,23,M15-24
4215,-8080646811239129512,xiaomi,MI 3,M,30,M25-34
4216,4852831846217337434,huawei,荣耀6 Plus,M,25,M25-34
4217,-5704140001759414967,meizu,MX5,M,29,M25-34
4218,973641464062773778,xiaomi,MI 4,M,29,M25-34
4219,4116044872531764046,samsung,Galaxy Note 3,M,25,M25-34
4220,824114550035759367,xiaomi,红米2A,M,32,M25-34
4221,-7276385079337876687,xiaomi,MI 4,F,29,F25-34
4222,8884813411321314017,lshi,超级手机1s,M,24,M15-24
4223,395236761067273826,xiaomi,红米2A,M,24,M15-24
4224,404212283635972815,xiaomi,note顶配版,F,69,F45+
4225,6384218993057829731,xiaomi,红米note,F,47,F45+
4226,4867107190857571343,samsung,Galaxy On5,F,54,F45+
4227,-226407122509873192,xiaomi,红米Note3,M,23,M15-24
4228,-8080692333594390069,huawei,荣耀畅玩4X,M,20,M15-24
4229,-4583316555264033749,huawei,荣耀畅玩5,M,24,M15-24
4230,7483106289233288418,vivo,X5Pro,F,47,F45+
4231,-18294146237227989,oppo,R7s,M,29,M25-34
4232,-8269564009834185854,cool,大神Note3,M,19,M15-24
4233,-4456001974649885446,oppo,R819T,M,32,M25-34
4234,1806967116858986425,xiaomi,MI 2S,M,25,M25-34
4235,-7987163867406856424,samsung,Galaxy Win,M,26,M25-34
4236,909111322792528863,samsung,Galaxy Grand Prime,M,21,M15-24
4237,7276735397969989416,gionee,GN715,F,38,F35-44
4238,1518631111803222683,nubia,Z5S,M,27,M25-34
4239,5942868393073172261,xiaomi,red rice,M,25,M25-34
4240,9056906714343409605,huawei,G610T,M,30,M25-34
4241,8801484724865336506,meizu,PRO5,M,21,M15-24
4242,4563060079000494450,huawei,荣耀7,F,34,F25-34
4243,418655649272302897,meizu,魅蓝2,M,20,M15-24
4244,4431062129561622249,xiaomi,MI 2S,M,17,M15-24
4245,-2859125156784418806,vivo,X5Max+,F,25,F25-34
4246,-8678661231116066302,nubia,Z9 Max,M,33,M25-34
4247,1484366068419722941,samsung,Galaxy Core 2,M,16,M15-24
4248,-5841095891513137825,xiaomi,红米1S,M,42,M35-44
4249,-5127356298948955631,huawei,荣耀6 Plus,M,48,M45+
4250,-804882278118238290,nubia,Z9 Max,M,26,M25-34
4251,-8199115853368718862,huawei,麦芒4,M,45,M45+
4252,-4641607270990134510,xiaomi,note顶配版,F,36,F35-44
4253,5982238768201445317,vivo,Y17T,F,36,F35-44
4254,-1471394450615284475,samsung,Galaxy S3,M,30,M25-34
4255,4870550249823335195,vivo,X3T,F,23,F15-24
4256,1574854323557852074,zte corporation,星星2号,F,60,F45+
4257,-8599383878807045594,huawei,Mate 8,F,34,F25-34
4258,6287691801534529275,huawei,荣耀6,M,25,M25-34
4259,-1089916520773769224,vivo,Y11IW,M,27,M25-34
4260,-6855523020934828441,cool,大神Note3,M,29,M25-34
4261,1284369621760172358,samsung,三星big foot,M,18,M15-24
4262,-3930020914536201582,lenovo,A788t,M,44,M35-44
4263,786184641063617763,康佳,L823,M,21,M15-24
4264,724380957062327778,xiaomi,红米Note3,F,38,F35-44
4265,-7682061374093241977,samsung,Galaxy S6 Edge+,M,67,M45+
4266,-6249973403094811149,meizu,魅蓝Note 2,F,26,F25-34
4267,-1087216240998270009,huawei,麦芒3,M,29,M25-34
4268,4302956307279090661,xiaomi,红米Note2,F,23,F15-24
4269,-4298458872759969062,vivo,X6 D,M,27,M25-34
4270,5824265085293004579,lenovo,联想黄金斗士S8,M,23,M15-24
4271,-822137105267997,koobee,TALK 7X四核,F,28,F25-34
4272,9077787241463963171,samsung,Galaxy Core Max,M,37,M35-44
4273,7288461008310100610,lshi,超级手机1s,M,17,M15-24
4274,-8382303739433883859,meizu,魅蓝metal,M,34,M25-34
4275,-6721775217063909959,banghua,U7,M,30,M25-34
4276,-6670231727779511924,lenovo,S890,M,24,M15-24
4277,-4274187834430768408,xiaomi,MI 3,M,22,M15-24
4278,8981770763506942973,samsung,Galaxy Note 2,F,18,F15-24
4279,-2905047773566801709,samsung,Galaxy S4,M,28,M25-34
4280,-7684047763947175021,vivo,X6,M,36,M35-44
4281,7595914372984889709,vivo,Y17T,F,25,F25-34
4282,-304920224449339435,huawei,B199,F,29,F25-34
4283,4591191877674024354,cool,大神F1Plus,F,20,F15-24
4284,-1058976689976607809,huawei,G660-L075,M,28,M25-34
4285,4345411344652736652,samsung,Galaxy A7,M,26,M25-34
4286,-3142655367705601474,huawei,荣耀3C,M,38,M35-44
4287,-1613570835795443921,samsung,Galaxy S6,M,29,M25-34
4288,-7845561943441724927,xiaomi,MI 1S,F,26,F25-34
